page_id,entity_id,entity_label,vol,page,seq
Pag060069,P2005600,"Carstens, Fedder (1784–1874)",VI,69,7
Pag060069,P2005600,"Carstens, Fedder (1784–1874)",VI,69,8
Pag070382,P2005600,"Carstens, Fedder (1784–1874)",VII,382,3
Pag070382,P2005600,"Carstens, Fedder (1784–1874)",VII,382,4
Pag060154,P2006800,"Carstensen, Carl (1837–1922)",VI,154,13
Pag060154,P2006800,"Carstensen, Carl (1837–1922)",VI,154,14
Pag060154,P2006800,"Carstensen, Carl (1837–1922)",VI,154,15
Pag060154,P2006800,"Carstensen, Carl (1837–1922)",VI,154,16
Pag060180,P2006800,"Carstensen, Carl (1837–1922)",VI,180,16
Pag060180,P2006800,"Carstensen, Carl (1837–1922)",VI,180,17
Pag060180,P2006800,"Carstensen, Carl (1837–1922)",VI,180,18
Pag060180,P2006800,"Carstensen, Carl (1837–1922)",VI,180,19
Pag060180,P2006800,"Carstensen, Carl (1837–1922)",VI,180,20
Pag060326,P2006800,"Carstensen, Carl (1837–1922)",VI,326,1
Pag060326,P2006800,"Carstensen, Carl (1837–1922)",VI,326,2
Pag070013,P2006800,"Carstensen, Carl (1837–1922)",VII,13,7
Pag070013,P2006800,"Carstensen, Carl (1837–1922)",VII,13,8
Pag070254,P2006800,"Carstensen, Carl (1837–1922)",VII,254,13
Pag070254,P2006800,"Carstensen, Carl (1837–1922)",VII,254,14
Pag070254,P2006800,"Carstensen, Carl (1837–1922)",VII,254,15
Pag070254,P2006800,"Carstensen, Carl (1837–1922)",VII,254,16
Pag070308,P2006800,"Carstensen, Carl (1837–1922)",VII,308,31
Pag070308,P2006800,"Carstensen, Carl (1837–1922)",VII,308,32
Pag070308,P2006800,"Carstensen, Carl (1837–1922)",VII,308,33
Pag070332,P2006800,"Carstensen, Carl (1837–1922)",VII,332,5
Pag070332,P2006800,"Carstensen, Carl (1837–1922)",VII,332,6
Pag070332,P2006800,"Carstensen, Carl (1837–1922)",VII,332,7
Pag070332,P2006800,"Carstensen, Carl (1837–1922)",VII,332,8
Pag070361,P2006800,"Carstensen, Carl (1837–1922)",VII,361,17
Pag070361,P2006800,"Carstensen, Carl (1837–1922)",VII,361,18
Pag070361,P2006800,"Carstensen, Carl (1837–1922)",VII,361,19
Pag070361,P2006800,"Carstensen, Carl (1837–1922)",VII,361,20
Pag060346,P2009000,"Carstensen, Eduard",VI,346,9
Pag060346,P2009000,"Carstensen, Eduard",VI,346,10
Pag060346,P2009000,"Carstensen, Eduard",VI,346,11
Pag060346,P2009000,"Carstensen, Eduard",VI,346,12
Pag070015,P2009000,"Carstensen, Eduard",VII,15,11
Pag070015,P2009000,"Carstensen, Eduard",VII,15,12
Pag070295,P2018200,"Castelli, Ignaz Franz (1781–1862)",VII,295,1
Pag070295,P2018200,"Castelli, Ignaz Franz (1781–1862)",VII,295,2
Pag070295,P2018200,"Castelli, Ignaz Franz (1781–1862)",VII,295,3
Pag060352,P2019200,"Castenschiold, Adolph Frederik Holten (1805–1865)",VI,352,1
Pag060352,P2019200,"Castenschiold, Adolph Frederik Holten (1805–1865)",VI,352,2
Pag060074,P2020200,"Castenschiold, Anna Margrethe, f. Wegener (1808–1875)",VI,74,1
Pag060074,P2020200,"Castenschiold, Anna Margrethe, f. Wegener (1808–1875)",VI,74,2
Pag060074,P2020200,"Castenschiold, Anna Margrethe, f. Wegener (1808–1875)",VI,74,3
Pag060074,P2020200,"Castenschiold, Anna Margrethe, f. Wegener (1808–1875)",VI,74,4
Pag060072,P2023600,"Castenschiold, Carl (1837–1919)",VI,72,3
Pag060072,P2023600,"Castenschiold, Carl (1837–1919)",VI,72,4
Pag060115,P2023600,"Castenschiold, Carl (1837–1919)",VI,115,10
Pag060115,P2023600,"Castenschiold, Carl (1837–1919)",VI,115,11
Pag060115,P2023600,"Castenschiold, Carl (1837–1919)",VI,115,12
Pag060350,P2023600,"Castenschiold, Carl (1837–1919)",VI,350,7
Pag060350,P2023600,"Castenschiold, Carl (1837–1919)",VI,350,8
Pag060350,P2023600,"Castenschiold, Carl (1837–1919)",VI,350,9
Pag070183,P2023600,"Castenschiold, Carl (1837–1919)",VII,183,9
Pag070183,P2023600,"Castenschiold, Carl (1837–1919)",VII,183,10
Pag070196,P2023600,"Castenschiold, Carl (1837–1919)",VII,196,19
Pag070196,P2023600,"Castenschiold, Carl (1837–1919)",VII,196,20
Pag070196,P2023600,"Castenschiold, Carl (1837–1919)",VII,196,21
Pag070196,P2023600,"Castenschiold, Carl (1837–1919)",VII,196,22
Pag070196,P2023600,"Castenschiold, Carl (1837–1919)",VII,196,23
Pag070196,P2023600,"Castenschiold, Carl (1837–1919)",VII,196,24
Pag070201,P2023600,"Castenschiold, Carl (1837–1919)",VII,201,7
Pag070201,P2023600,"Castenschiold, Carl (1837–1919)",VII,201,8
Pag070201,P2023600,"Castenschiold, Carl (1837–1919)",VII,201,9
Pag070224,P2023600,"Castenschiold, Carl (1837–1919)",VII,224,1
Pag070224,P2023600,"Castenschiold, Carl (1837–1919)",VII,224,2
Pag070224,P2023600,"Castenschiold, Carl (1837–1919)",VII,224,3
Pag070224,P2023600,"Castenschiold, Carl (1837–1919)",VII,224,4
Pag070320,P2023600,"Castenschiold, Carl (1837–1919)",VII,320,13
Pag070320,P2023600,"Castenschiold, Carl (1837–1919)",VII,320,14
Pag070320,P2023600,"Castenschiold, Carl (1837–1919)",VII,320,15
Pag070322,P2023600,"Castenschiold, Carl (1837–1919)",VII,322,6
Pag070322,P2023600,"Castenschiold, Carl (1837–1919)",VII,322,7
Pag070322,P2023600,"Castenschiold, Carl (1837–1919)",VII,322,8
Pag070322,P2023600,"Castenschiold, Carl (1837–1919)",VII,322,9
Pag070322,P2023600,"Castenschiold, Carl (1837–1919)",VII,322,10
Pag060072,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,72,5
Pag060072,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,72,6
Pag060074,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,74,5
Pag060074,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,74,6
Pag060074,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,74,7
Pag060074,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,74,8
Pag060079,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,79,2
Pag060351,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,351,1
Pag060351,P2027600,"Castenschiold, Elisabeth (1824–1879)",VI,351,2
Pag070002,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,2,25
Pag070002,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,2,26
Pag070002,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,2,27
Pag070002,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,2,28
Pag070183,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,183,11
Pag070183,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,183,12
Pag070196,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,196,25
Pag070196,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,196,26
Pag070196,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,196,27
Pag070196,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,196,28
Pag070196,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,196,29
Pag070196,P2027600,"Castenschiold, Elisabeth (1824–1879)",VII,196,30
Pag060072,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,72,7
Pag060072,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,72,8
Pag060076,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,76,1
Pag060076,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,76,2
Pag060076,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,76,3
Pag060077,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,77,5
Pag060077,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,77,6
Pag060077,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,77,7
Pag060077,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,77,8
Pag060176,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,176,1
Pag060176,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,176,2
Pag060176,P2029000,"Castenschiold, Elisabeth (Lise) (1838–1923)",VI,176,3
Pag060072,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VI,72,9
Pag060072,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VI,72,10
Pag060077,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VI,77,9
Pag060077,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VI,77,10
Pag060077,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VI,77,11
Pag060077,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VI,77,12
Pag070196,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,196,31
Pag070196,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,196,32
Pag070196,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,196,33
Pag070196,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,196,34
Pag070196,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,196,35
Pag070196,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,196,36
Pag070224,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,224,5
Pag070224,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,224,6
Pag070224,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,224,7
Pag070224,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,224,8
Pag070322,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,322,11
Pag070322,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,322,12
Pag070322,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,322,13
Pag070322,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,322,14
Pag070322,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,322,15
Pag070363,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,363,1
Pag070363,P2030800,"Castenschiold, Else Marie, f. Olsen (1805–1888)",VII,363,2
Pag060069,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,69,9
Pag060069,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,69,10
Pag060071,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,71,5
Pag060071,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,71,6
Pag060071,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,71,7
Pag060071,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,71,8
Pag060072,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,72,11
Pag060072,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,72,12
Pag060074,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,74,9
Pag060074,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,74,10
Pag060074,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,74,11
Pag060074,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,74,12
Pag060075,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,75,1
Pag060075,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,75,2
Pag060075,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,75,3
Pag060076,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,76,4
Pag060076,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,76,5
Pag060076,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,76,6
Pag060079,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,79,3
Pag060351,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,351,3
Pag060351,P2033000,"Castenschiold, Frederikke (1831–1920)",VI,351,4
Pag070002,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,2,29
Pag070002,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,2,30
Pag070002,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,2,31
Pag070002,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,2,32
Pag070196,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,196,37
Pag070196,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,196,38
Pag070196,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,196,39
Pag070196,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,196,40
Pag070196,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,196,41
Pag070196,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,196,42
Pag070199,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,199,5
Pag070199,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,199,6
Pag070199,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,199,7
Pag070199,P2033000,"Castenschiold, Frederikke (1831–1920)",VII,199,8
Pag060076,P2036200,"Castenschiold, Henrik Holten (1834–1867)",VI,76,7
Pag060076,P2036200,"Castenschiold, Henrik Holten (1834–1867)",VI,76,8
Pag060076,P2036200,"Castenschiold, Henrik Holten (1834–1867)",VI,76,9
Pag060176,P2036400,"Castenschiold, Holten (1842–1896)",VI,176,4
Pag060176,P2036400,"Castenschiold, Holten (1842–1896)",VI,176,5
Pag060176,P2036400,"Castenschiold, Holten (1842–1896)",VI,176,6
Pag070196,P2036400,"Castenschiold, Holten (1842–1896)",VII,196,43
Pag070196,P2036400,"Castenschiold, Holten (1842–1896)",VII,196,44
Pag070196,P2036400,"Castenschiold, Holten (1842–1896)",VII,196,45
Pag070196,P2036400,"Castenschiold, Holten (1842–1896)",VII,196,46
Pag070196,P2036400,"Castenschiold, Holten (1842–1896)",VII,196,47
Pag070196,P2036400,"Castenschiold, Holten (1842–1896)",VII,196,48
Pag070365,P2036400,"Castenschiold, Holten (1842–1896)",VII,365,4
Pag070365,P2036400,"Castenschiold, Holten (1842–1896)",VII,365,5
Pag070365,P2036400,"Castenschiold, Holten (1842–1896)",VII,365,6
Pag060350,P2037200,"Castenschiold, Holten Frederik (1865–1950)",VI,350,10
Pag060350,P2037200,"Castenschiold, Holten Frederik (1865–1950)",VI,350,11
Pag060350,P2037200,"Castenschiold, Holten Frederik (1865–1950)",VI,350,12
Pag060350,P2037800,"Castenschiold, Julie, f. Uldall (1841–1914)",VI,350,13
Pag060350,P2037800,"Castenschiold, Julie, f. Uldall (1841–1914)",VI,350,14
Pag060350,P2037800,"Castenschiold, Julie, f. Uldall (1841–1914)",VI,350,15
Pag060352,P2038000,"Castenschiold, Lorentz Vilhelm (1807–1903)",VI,352,3
Pag060352,P2038000,"Castenschiold, Lorentz Vilhelm (1807–1903)",VI,352,4
Pag070002,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,2,33
Pag070002,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,2,34
Pag070002,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,2,35
Pag070002,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,2,36
Pag070196,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,196,49
Pag070196,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,196,50
Pag070196,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,196,51
Pag070196,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,196,52
Pag070196,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,196,53
Pag070196,P2044200,"Castenschiold, Sigismunda, f. Steinmann (1824–1907)",VII,196,54
Pag070322,P2044600,"Castenschiold, Vilhelmine (Mine), f. Olsen (1809–1887)",VII,322,16
Pag070322,P2044600,"Castenschiold, Vilhelmine (Mine), f. Olsen (1809–1887)",VII,322,17
Pag070322,P2044600,"Castenschiold, Vilhelmine (Mine), f. Olsen (1809–1887)",VII,322,18
Pag070322,P2044600,"Castenschiold, Vilhelmine (Mine), f. Olsen (1809–1887)",VII,322,19
Pag070322,P2044600,"Castenschiold, Vilhelmine (Mine), f. Olsen (1809–1887)",VII,322,20
Pag070071,P2046600,"Castenskiold, Helmuth Grevenkop- (1838–1913)",VII,71,1
Pag070071,P2046600,"Castenskiold, Helmuth Grevenkop- (1838–1913)",VII,71,2
Pag070074,P2046600,"Castenskiold, Helmuth Grevenkop- (1838–1913)",VII,74,5
Pag070074,P2046600,"Castenskiold, Helmuth Grevenkop- (1838–1913)",VII,74,6
Pag070081,P2046600,"Castenskiold, Helmuth Grevenkop- (1838–1913)",VII,81,7
Pag070081,P2046600,"Castenskiold, Helmuth Grevenkop- (1838–1913)",VII,81,8
Pag060341,P2047200,"Castenskiold, Ida Sophie Wilhelmine, f. Grevenkop-Castenskiold (1833–1908)",VI,341,5
Pag060341,P2047200,"Castenskiold, Ida Sophie Wilhelmine, f. Grevenkop-Castenskiold (1833–1908)",VI,341,6
Pag070172,P2055800,"Gastex, Blanche, f. Jurgensen (1843–?)",VII,172,3
Pag070172,P2055800,"Gastex, Blanche, f. Jurgensen (1843–?)",VII,172,4
Pag070085,P2056000,"Gastex, Paul",VII,85,1
Pag070085,P2056000,"Gastex, Paul",VII,85,2
Pag070085,P2056000,"Gastex, Paul",VII,85,3
Pag070172,P2056000,"Gastex, Paul",VII,172,5
Pag070172,P2056000,"Gastex, Paul",VII,172,6
Pag070110,P2056600,Castilho,VII,110,1
Pag070110,P2056600,Castilho,VII,110,2
Pag070112,P2056600,Castilho,VII,112,10
Pag070112,P2056600,Castilho,VII,112,11
Pag070112,P2056600,Castilho,VII,112,12
Pag070109,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,109,10
Pag070109,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,109,11
Pag070109,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,109,12
Pag070112,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,112,13
Pag070112,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,112,14
Pag070112,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,112,15
Pag070124,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,124,2
Pag070132,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,132,4
Pag070132,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,132,5
Pag070132,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,132,6
Pag070137,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,137,1
Pag070137,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,137,2
Pag070137,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,137,3
Pag070137,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,137,4
Pag070148,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,148,1
Pag070148,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,148,2
Pag070148,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,148,3
Pag070159,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,159,1
Pag070159,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,159,2
Pag070159,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,159,3
Pag070197,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,197,7
Pag070197,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,197,8
Pag070197,P2057000,"Castilho, Antonio Feliciano de (1800–1875)",VII,197,9
Pag070112,P2058800,"Castilho, Charlotte de, f. Vidal",VII,112,16
Pag070112,P2058800,"Castilho, Charlotte de, f. Vidal",VII,112,17
Pag070112,P2058800,"Castilho, Charlotte de, f. Vidal",VII,112,18
Pag070110,P2059000,"Castilho, Julio de (1840–1919)",VII,110,3
Pag070110,P2059000,"Castilho, Julio de (1840–1919)",VII,110,4
Pag070112,P2059000,"Castilho, Julio de (1840–1919)",VII,112,19
Pag070112,P2059000,"Castilho, Julio de (1840–1919)",VII,112,20
Pag070112,P2059000,"Castilho, Julio de (1840–1919)",VII,112,21
Pag070145,P2061800,"Castro, Ines de (død 1355)",VII,145,2
Pag070146,P2061800,"Castro, Ines de (død 1355)",VII,146,1
Pag070146,P2061800,"Castro, Ines de (død 1355)",VII,146,2
Pag070158,P2061800,"Castro, Ines de (død 1355)",VII,158,1
Pag070040,P2062800,Gaubet,VII,40,7
Pag070040,P2062800,Gaubet,VII,40,8
Pag070302,P2063200,"Gausse, Barthélemey (død 1850, 50 år gl.)",VII,302,3
Pag070302,P2063200,"Gausse, Barthélemey (død 1850, 50 år gl.)",VII,302,4
Pag070084,P2064400,"Cazalis, Adolphe",VII,84,1
Pag070084,P2064400,"Cazalis, Adolphe",VII,84,2
Pag060213,P2070800,"Cetti, Frederik (1838–1906)",VI,213,1
Pag060213,P2070800,"Cetti, Frederik (1838–1906)",VI,213,2
Pag060213,P2070800,"Cetti, Frederik (1838–1906)",VI,213,3
Pag060312,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VI,312,13
Pag060312,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VI,312,14
Pag060312,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VI,312,15
Pag060312,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VI,312,16
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,1
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,2
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,3
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,4
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,5
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,6
Pag070204,P2071800,"Cetti, Ludovica Camilla (1848–1935)",VII,204,7
Pag060020,P2072600,"Chamisso, Adelbert von (1781–1838)",VI,20,1
Pag060020,P2072600,"Chamisso, Adelbert von (1781–1838)",VI,20,2
Pag060264,P2072600,"Chamisso, Adelbert von (1781–1838)",VI,264,2
Pag070312,P2077200,Charlis,VII,312,3
Pag070312,P2077200,Charlis,VII,312,4
Pag070347,P2077600,"Chasles, Marie, f. Moreau Du Breuil (1823–?)",VII,347,1
Pag070347,P2077600,"Chasles, Marie, f. Moreau Du Breuil (1823–?)",VII,347,2
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,1
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,2
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,3
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,4
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,5
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,6
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,7
Pag070359,P2077800,"Chasles, Philarète (1798–1873)",VII,359,8
Pag060320,P2078600,"Chaunier, J.",VI,320,3
Pag060320,P2078600,"Chaunier, J.",VI,320,4
Pag070043,P2080200,Chevalier,VII,43,7
Pag070043,P2080200,Chevalier,VII,43,8
Pag070047,P2080200,Chevalier,VII,47,1
Pag070047,P2080200,Chevalier,VII,47,2
Pag070047,P2080200,Chevalier,VII,47,3
Pag070059,P2080200,Chevalier,VII,59,3
Pag070059,P2080200,Chevalier,VII,59,4
Pag060054,P2081800,"Chopin, Frédéric (1810–1849)",VI,54,5
Pag060054,P2081800,"Chopin, Frédéric (1810–1849)",VI,54,6
Pag060198,P2084800,"Christensen, C. F. (1805–1883)",VI,198,1
Pag060198,P2084800,"Christensen, C. F. (1805–1883)",VI,198,2
Pag060198,P2084800,"Christensen, C. F. (1805–1883)",VI,198,3
Pag060198,P2084800,"Christensen, C. F. (1805–1883)",VI,198,4
Pag060198,P2084800,"Christensen, C. F. (1805–1883)",VI,198,5
Pag060330,P2089000,"Christensen, Christen (1808–1865)",VI,330,2
