entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
P8258400,person,PERSON-REGISTER,,,,"Tuxen, Elise Rosalie Christence, f. Bernhoft (1827–1895)",g.1853 m. Johan Cornelius T.,,,1827–1895,,
P8258600,person,PERSON-REGISTER,,,,"Tuxen, Johan Cornelius (1820–1883)","Kaptajnløjtnant i Søetaten, 1875 kar. Kommandør, marinehistorisk Forfatter, Folketingsmand, Borgerrepræsentant.",,,1820–1883,,
P8259000,person,PERSON-REGISTER,,,,"Tuxen, Mandrup Peder (1818–1891)","cand. theol., Huslærer på Bregentved, 1850 Sognepræst i Tandslet, Als, 1867 i Esbønderup og Nøddebo.",,,1818–1891,,
P8259400,person,PERSON-REGISTER,,,,"Tvermoes, Carl (1830–1898)","Sekondløjtnant i Fodfolket 1848, Premierløjtnant 1849, Kaptajn II 1858, Kaptajn I 1863, senere Generalløjtnant og Folketingsmand.",,,1830–1898,,
P8259800,person,PERSON-REGISTER,,,,"Tvermoes, Emil (1831–1893)","Broder til Carl T., Grosserer.",,,1831–1893,,
P8260200,person,PERSON-REGISTER,,,,"Tüchsen, Carl Emil (1821–1880)","Proprietær, Kvottrupgaard, Hem S.",,,1821–1880,,
P8260400,person,PERSON-REGISTER,,,,"Tüchsen, Erikine Rasmine Birgitte, f. Johansen (1822–1891)",g. 1849 m. C.E.T.,,,1822–1891,,
P8260600,person,PERSON-REGISTER,,,,"Tychsen, Laura Emilie Frederikke (1840–1892)","g. 1° 1867 m. Skuespiller August Rasmussen, 2° 1886 m. Urmager C.M.G.Høysholt.",,,1840–1892,,
P8260800,person,PERSON-REGISTER,,,,"Tüchsen, Marie Louise (1849–1900)","Datter af G.E.T., g. 1878 m. Dampskibsfører Peter Valdemar Olsen.",,,1849–1900,,
P8261000,person,PERSON-REGISTER,,,,"Tyrell, J.",Engelsk Kunstsamler.,,,,,
P8261200,person,PERSON-REGISTER,,,,"Tyrkiet, Abd-ul-Hamid I, Sultan af – (1725–1789)",Sultan 1774.,,,1725–1789,,
P8261400,person,PERSON-REGISTER,,,,"Tyrkiet, Abd-ul-Medshid, Sultan af – (1823–1861)","Søn af Mahmud II af T., Sultan 1839.",,,1823–1861,,
P8262600,person,PERSON-REGISTER,,,,"Tyrkiet, Achmed I, Sultan af – (1589–1617)",Sultan 1603.,,,1589–1617,,
P8263400,person,PERSON-REGISTER,,,,"Tyrkiet, Mahmud II, Sultan af – (1784–1839)","Søn af Abd-ul-Hamid I af T., Sultan 1808.",,,1784–1839,,
P8264200,person,PERSON-REGISTER,,,,"Tyrkiet, Muhammed II Erobreren, Sultan af – (1429–1481)","Sultan 1451, Konstantinopels Erobrer.",,,1429–1481,,
P8264400,person,PERSON-REGISTER,,,,"Tyrkiet, Sulejman II, Sultan af – (1494/95–1566)",Sultan 1520.,,,,,
P8265000,person,PERSON-REGISTER,,,,"Tønder, Arnold (1844–1930)","Sekondløjtnant, senere Kaptajn i Reserven.",,,1844–1930,,
P8265400,person,PERSON-REGISTER,,,,"Tønder, Jens Peter (1773–1836)","fhv. Telegrafbestyrer, cand. phil., Forfatter.",,,1773–1836,,
P8265600,person,PERSON-REGISTER,,,,"Tønder Lund, Laura (1803–1831)",,,,1803–1831,,
P8265800,person,PERSON-REGISTER,,,,"Tønsberg, Niels Chr. (1813–1897)","Norsk Forlagsboghandler, Generalkonsul.",,,1813–1897,,
P8266000,person,PERSON-REGISTER,,,,Töpfer,"Tysk Turist, Brunnen 25.6.1873.",,,,,
P8266200,person,PERSON-REGISTER,,,,"Töpfer, Friederike, f. von Häfften (1804–1872)",g. 1831 m. Karl T.,,,1804–1872,,
P8266800,person,PERSON-REGISTER,,,,"Töpfer, Karl (1792–1871)",Tysk Lystspilforfatter.,,,1792–1871,,
P8268600,person,PERSON-REGISTER,,,,"Toepffer, Rodolphe (1797–1846)",schweizisk Forfatter.,,,1797–1846,,
P8268800,person,PERSON-REGISTER,,,,Töppel,"(Töpler?), F. A. Serres Svoger, Maxen Juli 1856.",,,,,
P8269200,person,PERSON-REGISTER,,,,"Törneros, Adolf (1794–1839)",Svensk Forfatter.,,,1794–1839,,
P8269800,person,PERSON-REGISTER,,,,"Törngren, Catharina Fredrika, f. Berger (1790–?)",Motala 23.7.1849.,,,1790,,
P8270000,person,PERSON-REGISTER,,,,"Törngren, Gustaf Edvard (1818–?)","Søn af Catharina Fredrika T., Værkmester ved Faktoriet i Motala 1842–1854.",,,1818,,
P8270200,person,PERSON-REGISTER,,,,"Ubrich, Asminda (1839–1890)","hannoveransk Kammersangerinde, g.1869 m. Operasanger José Lederer.",,,1839–1890,,
P8270400,person,PERSON-REGISTER,,,,"Uddman, Karl Johan (1821–1878)",Svensk Operasanger.,,,1821–1878,,
P8270600,person,PERSON-REGISTER,,,,"Udine, Giovanni da (1487–1564)","Italiensk Maler, Arkitekt og Dekoratør.",,,1487–1564,,
P8270800,person,PERSON-REGISTER,,,,"Uhde, Emil (død 1862, 45 år gl.)",Ulden- og Lærredshandler samt Hørkræmmer.,,,1862,,
P8271000,person,PERSON-REGISTER,,,,"Uhden, Anne Marie, f. Magnani (1772–1846)","Thorvaldsens Elskerinde, Moder til Fru Elise Paulsen.",,,1772–1846,,
P8271200,person,PERSON-REGISTER,,,,Uggla,"Greve, Mälardamperen 11.6.1849.",,,,,
P8271400,person,PERSON-REGISTER,,,,"Uhland, Ludwig (1787–1862)",Tysk Digter.,,,1787–1862,,
P8272200,person,PERSON-REGISTER,,,,"Uldall, Carl Julius (1839–1892)","Søn af G.V.U., Student, 1866 ansat på Konsul Galons Kontor i Paris, senere Kontorchef i Marineministeriet.",,,1839–1892,,
P8274000,person,PERSON-REGISTER,,,,"Uldall, Carl Vilhelm (1804–1883)","fhv. Overauditør, Ejer af Knivholt ved Frederikshavn.",,,1804–1883,,
P8274200,person,PERSON-REGISTER,,,,"Uldall, Fr. (1839–1921)","Brodersøn af G.V.U., Arkitekt i Randers, Arkitekturhistoriker.",,,1839–1921,,
P8274400,person,PERSON-REGISTER,,,,"Uldall, Fritz Peter Adolph (1835–1911)","Søn af G.V.U., Løjtnant i Søetaten, senere Viceadmiral.",,,1835–1911,,
P8274600,person,PERSON-REGISTER,,,,"Uldall, Julie Vilhelmine, f. Rottbøll (1804–1879)","Søster til Chr. Rottbøll, g. 1829 m. G.V.U.",,,1804–1879,,
P8274800,person,PERSON-REGISTER,,,,"Uldall, Ludvig (1819–1867)",Læge.,,,1819–1867,,
P8275400,person,PERSON-REGISTER,,,,"Ulfeldt, Corfitz, Rigsgreve (1606–1664)","Søn af Jakob U. (1567–1630), Rigshofmester.",,,1606–1664,,
P8276200,person,PERSON-REGISTER,,,,"Ulfeldt, Jakob, til Urup (1567–1630)",Rigskansler.,,,1567–1630,,
P8276400,person,PERSON-REGISTER,,,,"Ulfeldt, Jakob d.Y., til Bavelse (ca. 1600–31)",Landsdommer på Sjælland.,,,1600–1631,,
P8276600,person,PERSON-REGISTER,,,,"Ulfeldt, Laurids (1605–1659)","Søn af Jakob U. (1567–1630), Lenskommissær, Lensmand (Bygholm Len).",,,1605–1659,,
P8276800,person,PERSON-REGISTER,,,,"Ulfeldt, Leonora Christina, Rigsgrevinde (1621–1698)","Datter af Christian IV af Danmark, g. 1636 m. Corfitz U.",,,1621–1698,,
P8278200,person,PERSON-REGISTER,,,,"Ulfeldt, Leonora Sophie (ca. 1647–98)","Datter af Corfitz U., g. 1678 m. Lave Beck til Gladsaxe og Andrarum.",,,1647–1698,,
P8278400,person,PERSON-REGISTER,,,,Ulla Maria,"(Pseud.), Forfatterinde.",,,,,
P8278800,person,PERSON-REGISTER,,,,Ulrich,Rejsende fra Kassel på Vej til Breslau 30.5.1831.,,,,,
P8279000,person,PERSON-REGISTER,,,,"Ulrich, Pauline (1835–1916)",Skuespillerinde ved Hofteatret i Dresden.,,,1835–1916,,
P8279200,person,PERSON-REGISTER,,,,Ulrich & Brot,Bankierfirma i Milano.,,,,,
P8279400,person,PERSON-REGISTER,,,,"Ulrichs, Athena (Tibeta Athenaea) (1839–1870)",Datter af Heinrich U.,,,1839–1870,,
P8279800,person,PERSON-REGISTER,,,,"Ulrichs, Heinrich (1807–1843)","Tysk Arkæolog, Professor ved Athens Universitet.",,,1807–1843,,
P8280200,person,PERSON-REGISTER,,,,"Ulrichs, Marie Christine Amalie, f. Gildemeister (1817–1906)","g. 1° 1836 m. Heinrich U., 2° m. Dommer, dr. Johann Hermann Smidt.",,,1817–1906,,
P8280400,person,PERSON-REGISTER,,,,"Undall, Christine, f. Staal (død 1878, 86 år gl.)","g.m. Direktør for Viborg Tugthus, Kammerherre Laurits Christian V.",,,1878,,
P8280600,person,PERSON-REGISTER,,,,"Ungarn, Ludvig (Lajos) II, Konge af – (1506–1526)",Konge 1516.,,,1506–1526,,
P8280800,person,PERSON-REGISTER,,,,"Ungarn, Matthias Corvinus, Konge af – (ca. 1443–90)",Konge 1458.,,,1443–1490,,
P8281000,person,PERSON-REGISTER,,,,"Ungarn, Stefan den Hellige, Konge af – (ca. 969–1038)","Søn af Hertug Geisa af U., Konge 1001.",,,969–1038,,
P8281400,person,PERSON-REGISTER,,,,"Unger (Ungher), Caroline (1803–1877)","ungarsk Operasangerinde, g. 1840 Savatier.",,,1803–1877,,
P8281600,person,PERSON-REGISTER,,,,"Ungern-Sternberg, Alexander von, Friherre (1806–1868)",Tysk Forfatter (A. von Sternberg).,,,1806–1868,,
P8282000,person,PERSON-REGISTER,,,,"Ungern-Sternberg und Pyrkel, Ernst Wilhelm Rembert von, Baron (1794–1879)",russisk Gesandt i København 1847–1860.,,,1794–1879,,
P8282200,person,PERSON-REGISTER,,,,"Ungern-Sternberg, Karoline Luise von, Friherreinde, f. von Waldow (død 1867, 56 år gl.)",g.m. Alexander v. U.-S.,,,1867,,
P8282600,person,PERSON-REGISTER,,,,"Unsgaard, Andreas (1801–1842)","Kontorchef under Statsgældsdirektoratet, Etatsraad.",,,1801–1842,,
P8282800,person,PERSON-REGISTER,,,,"Unsgaard, I. J. (1798–1872)","Stiftamtmand i Odense 1848–1856 og 1860–1869, Indenrigsminister 1856–1859.",,,1798–1872,,
P8283800,person,PERSON-REGISTER,,,,"Ursin, A. C. (1829–1849)","Sekondløjtnant i Krigsreserven, 8. Liniebataillon, faldet ved Fredericia 6.7.1849.",,,1829–1849,,
P8284000,person,PERSON-REGISTER,,,,"Ursin, Clara, f. Hansen (1828–1889)","Skuespillerinde ved Christiania Theater 1849–1876, g. 1851 m. Violinisten Fredrik U.",,,1828–1889,,
P8284200,person,PERSON-REGISTER,,,,"Ussing, C. (1823–1849)","cand. jur., Fuldmægtig under Københavns Magistrat, Sekondløjtnant ved 6. Liniebataillon, faldet ved Fredericia 6.7.1849.",,,1823–1849,,
P8284400,person,PERSON-REGISTER,,,,Uthof,preussisk Konsul i Cadix 1862.,,,,,
P8284600,person,PERSON-REGISTER,,,,"Uttenreiter, Caroline (død 1886, 72 år gl.)","Hotel garni, Gothersgade 9 (1874).",,,1886,,
P8284800,person,PERSON-REGISTER,,,,"Uttenreitter, J. L. (1818–1883)",Byfoged i Hjørring 1857–1870.,,,1818–1883,,
P8285000,person,PERSON-REGISTER,,,,"Vaccá Berlinghieri, Andrea (1772–1826)",Italiensk Øjenlæge.,,,1772–1826,,
P8285200,person,PERSON-REGISTER,,,,Vácz,ungarsk Eneboer.,,,,,
P8285400,person,PERSON-REGISTER,,,,"Vahl, Johan (1799–1875)","Major i Artilleriet, Kommandant i Fredericia 1850, senere kar. Generalmajor.",,,1799–1875,,
P8285600,person,PERSON-REGISTER,,,,Valdemar (Knudsen) (1158–1236),"Søn af Kong Knud (III) Magnussen, Biskop af Slesvig 1179.",,,1158–1236,,
P8285800,person,PERSON-REGISTER,,,,"Valdés Leal, Juan de (1622–1691)",Spansk Maler.,,,1622–1691,,
P8286000,person,PERSON-REGISTER,,,,"Valentin, Frøken","fra Lolland, Diligencepassager 1.6.1836.",,,,,
P8286200,person,PERSON-REGISTER,,,,Valentin de Boulogne (1594–1632),Fransk Maler.,,,1594–1632,,
P8286600,person,PERSON-REGISTER,,,,"Valentiner, A. (1803–1868)","Ejer af Gjeddesdal ved Taastrup, landøkonomisk Forfatter, Etatsraad 1860.",,,1803–1868,,
P8287000,person,PERSON-REGISTER,,,,Valentini,Bankier i Rom.,,,,,
P8287600,person,PERSON-REGISTER,,,,Valeri,"Frue og Frøken, Turister i København August 1869.",,,,,
P8288200,person,PERSON-REGISTER,,,,"Valkendorf, Christoffer (1525–1601)",Rigshofmester.,,,1525–1601,,
P8288400,person,PERSON-REGISTER,,,,"Vandamme, Dominique-René (1771–1830)",Fransk General.,,,1771–1830,,
P8288600,person,PERSON-REGISTER,,,,"Varnhagen von Ense, Karl August (1785–1858)",Officer og Diplomat.,,,1785–1858,,
P8288800,person,PERSON-REGISTER,,,,"Vásárhelyi, Paul (1795–1846)","ungarsk Ingeniør, Formand for Donaukommissionen.",,,1795–1846,,
P8289000,person,PERSON-REGISTER,,,,"Vasari, Giorgio (1511–1574)","Italiensk Maler, Arkitekt og Kunsthistoriker.",,,1511–1574,,
P8289200,person,PERSON-REGISTER,,,,"Vauban, Sébastian le Prestre, Marquis de - (1633–1707)","Fransk Marskal, Fæstningsingeniør.",,,1633–1707,,
P8289400,person,PERSON-REGISTER,,,,"Vaupell, Ida Marie Dorthea Magdalene, f. Jungclaussen (1829–1908)",g. 1851 m. Otto V.,,,1829–1908,,
P8289600,person,PERSON-REGISTER,,,,"Vaupell, Otto (1823–1899)","Kaptajn II, 1859 Kaptajn I, 1867 Oberst og Bataillonschef, Afsked 1886, krigshistorisk Forfatter.",,,1823–1899,,
P8290000,person,PERSON-REGISTER,,,,"Vautier, Madame","Pensionatsværtinde, Montreux Maj 1875.",,,,,
P8290200,person,PERSON-REGISTER,,,,"Vecellio, Lucia","g.m. Gregorio V., Officer i veneziansk Tjeneste, Tizianos Moder.",,,,,
P8290400,person,PERSON-REGISTER,,,,"Vecellio, Marco (1545–1611)",Italiensk Maler.,,,1545–1611,,
P8290600,person,PERSON-REGISTER,,,,"Vedel, Anders Sørensen (1542–1616)","Historiker, Saxo-Oversætter.",,,1542–1616,,
P8290800,person,PERSON-REGISTER,,,,"Vedel, Fanny Vendela, f. Hebbe (1833–1912)","g. 1° 1854 m. Forfatteren Hans Egede Schack, 2° 1861 m. P.V.",,,1833–1912,,
P8291000,person,PERSON-REGISTER,,,,"Vedel, P. (1823–1911)","Søn af S.H.A. Wedel, Direktør for Udenrigsministeriet 1864–1899, Gehejmelegationsraad.",,,1823–1911,,
P8292600,person,PERSON-REGISTER,,,,"Veit, Philipp (1793–1877)","Tysk Maler, Direktør for det Städelske Institut i Frankfurt a.M.",,,1793–1877,,
P8292800,person,PERSON-REGISTER,,,,"Velazquez de Silva, Don Diego (1599–1660)",Spansk Maler.,,,1599–1660,,
P8293000,person,PERSON-REGISTER,,,,"Veltheim, Charlotte","Hofskuespillerinde og Kammersangerinde ved Dresdner Oper, ansat 1822–1847.",,,,,
P8293400,person,PERSON-REGISTER,,,,"Verdi, Giuseppe (1813–1901)",Italiensk Komponist.,,,1813–1901,,
P8295600,person,PERSON-REGISTER,,,,"Vergilius Maro, P. (70–19 f. Chr.)",romersk Digter.,,,,,
P8297400,person,PERSON-REGISTER,,,,"Verhulst, Anna (1858–efter 1934)","Datter af J.J.H.V., senere Pianistinde og g. Elischer.",,,,,
P8297600,person,PERSON-REGISTER,,,,"Verhulst, J. J. H. (1816–1891)",Hollandsk Komponist og Dirigent.,,,1816–1891,,
P8300000,person,PERSON-REGISTER,,,,"Verhulst, Johanna E. C., f. Rochussen (1827–1902)",g.m. J.H.V.,,,1827–1902,,
P8300400,person,PERSON-REGISTER,,,,"Verhulst, Louise (1862–?)","Datter af J.J.H.V., senere Koncertsangerinde.",,,1862,,
P8300600,person,PERSON-REGISTER,,,,"Vermehren, F. (1823–1910)","Maler, Professor ved Kunstakademiet 1873–1901.",,,1823–1910,,
P8301400,person,PERSON-REGISTER,,,,"Vernet, Carle (1758–1836)","Søn af Joseph V., fransk Maler.",,,1758–1836,,
P8301800,person,PERSON-REGISTER,,,,"Vernet, Horace (1789–1863)","Søn af Carle V., fransk Maler.",,,1789–1863,,
P8302800,person,PERSON-REGISTER,,,,"Vernet, Joseph (1718–1789)",Fransk Maler.,,,1718–1789,,
P8303000,person,PERSON-REGISTER,,,,"Véron, Pierre (1833–1900)",Redaktør af »Charivari« 1865–1899.,,,1833–1900,,
P8303200,person,PERSON-REGISTER,,,,"Veronese, Paolo Caliari, kaldet — (1528–1588)",Italiensk Maler.,,,1528–1588,,
P8305200,person,PERSON-REGISTER,,,,"Vertpré, Jenny (1797–1865)",Fransk Skuespillerinde.,,,1797–1865,,
P8305400,person,PERSON-REGISTER,,,,"Verveer, M. L. (1817–1903)","Hoffotograf og Maler, Haag.",,,1817–1903,,
P8305800,person,PERSON-REGISTER,,,,"Vespermann, Jomfru","Datter af Wilhelm V., München 19.11.1840.",,,,,
P8306000,person,PERSON-REGISTER,,,,"Vespermann, Catharina Sigi, f. Sigi (1802–1877)","Tysk Operasangerinde, g. 1827 m. Wilhelm V.",,,1802–1877,,
P8306400,person,PERSON-REGISTER,,,,"Vespermann, Wilhelm (1784–1837)",Tysk Skuespiller.,,,1784–1837,,
P8307800,person,PERSON-REGISTER,,,,"Vezin, Benedicte Friederike Caroline Louise",Datter af S.V.,,,,,
P8308000,person,PERSON-REGISTER,,,,"Vezin, Elisabeth Dorothea Louise, f. Schnauer",g.m. S.V.,,,,,
P8308200,person,PERSON-REGISTER,,,,"Vezin, Sulpice",Hausvogt på Breitenbürg 1844.,,,,,
P8308400,person,PERSON-REGISTER,,,,"Viana, Joäo Manuel de Meneses, Conde e Marqués de - (1810–1890)",Lissabon og Cintra.,,,1810–1890,,
P8308800,person,PERSON-REGISTER,,,,"Viardot-Garcia, Pauline (1821–1910)","Søster til Maria Malibran, fransk Operasangerinde, g. 1840 m. Operadirektør Louis Viardot.",,,1821–1910,,
P8309000,person,PERSON-REGISTER,,,,"Viborg, Niels (1785–1863)","2den Civildeputeret i Admiralitetskollegiet, 1848 Departementsdirektør i Marineministeriet.",,,1785–1863,,
P8309200,person,PERSON-REGISTER,,,,"Vicentino, Andrea Michieli, kaldet — (ca. 1542–ca. 1617)",Italiensk Maler.,,,,,
P8309400,person,PERSON-REGISTER,,,,"Vidal, Manuel Claude",portugisisk Vicekonsul i Helsingør 1824–1840.,,,,,
P8309600,person,PERSON-REGISTER,,,,"Videbeck, C. A. (1836–1889)","Læge, cand. med. 1863, 1885 Stiftsfysikus i Nykøbing Falster.",,,1836–1889,,
P8310000,person,PERSON-REGISTER,,,,"Viesseux, G. P. (1779–1863)",Italiensk Forfatter og Tidsskriftsredaktør.,,,1779–1863,,
P8310200,person,PERSON-REGISTER,,,,"Vieth, Hans (1813–1861)","Postmester i Bramstedt 1842, suspenderet 1848, Afsked 1850.",,,1813–1861,,
P8310400,person,PERSON-REGISTER,,,,"Vieth von Golsenau, August von","fhv. Generalmajor, Ingemanns og Provst Fr. Schmidts Rejsefælle.",,,,,
P8310600,person,PERSON-REGISTER,,,,"Vieuxtemps, Henri (1820–1881)",Belgisk Violinvirtuos og Komponist.,,,1820–1881,,
P8311000,person,PERSON-REGISTER,,,,"Vieweg, Eduard (1796–1869)",Forlagsboghandler i Braunschweig.,,,1796–1869,,
P8312400,person,PERSON-REGISTER,,,,"Vieweg, Luise, f. Campe (død 1872)","Søster til Pauline Brockhaus, g. 1825 m. Eduard V.",,,1872,,
P8312600,person,PERSON-REGISTER,,,,"Vigny, Alfred de, Greve (1797–1863)",Fransk Digter.,,,1797–1863,,
P8313000,person,PERSON-REGISTER,,,,"Vigny, Lydia de, Grevinde, f. Bunbury (1799–1862)",g. 1825 m. Alfred de V.,,,1799–1862,,
P8313200,person,PERSON-REGISTER,,,,Villanis,"Fransk Konsul, Passager på »Rhamses« 24.4.1841.",,,,,
P8313400,person,PERSON-REGISTER,,,,"Villers, Helene, f. von Germar (1831–?)","g. 1850 m. praktiserende Læge, dr.med. Karl V.",,,1831,,
P8313600,person,PERSON-REGISTER,,,,"Villers, Karl (død 1890)","Tysk Læge, dr. med.",,,1890,,
P8313800,person,PERSON-REGISTER,,,,Vincent,Købmand i Cadix.,,,,,
P8314200,person,PERSON-REGISTER,,,,"Vincent, Alexandre (1837–1883)","Restauratør i København, Forpagter af Hotel d’Angleterre fra 1874.",,,1837–1883,,
P8318600,person,PERSON-REGISTER,,,,Vincent & Vives,Handelshus i Cadix 1862.,,,,,
P8318800,person,PERSON-REGISTER,,,,Vincenzo,Baadfører i Sorrento 27.5.1846.,,,,,
P8319600,person,PERSON-REGISTER,,,,"Vinchiatura, Marquesa da","Englænderinde, Paris April 1867.",,,,,
P8319800,person,PERSON-REGISTER,,,,"Vind, Anna Sophie Elisabeth, f. Hoppe (1803–1881)",g. 1823 m. Kammerherre Chr.Andr.V. til Sanderumgaard og Bækkeskov.,,,1803–1881,,
P8320400,person,PERSON-REGISTER,,,,"Vind, Emil (1829–1906)","Søn af Kammerherre Chr.A.V. til Sanderumgaard og Bækkeskov, Legationssekretær ved Forbundsgesandtskabet i Frankfurt 1857, i St. Petersborg 1861, Gesandt sst. 1868, Gesandt i Berlin 1884–1902, Kammerjunker 1858, Kammerherre 1866, Gehejmekonferensraad 1902, Besidder af Bækkeskov 1881.",,,1829–1906,,
P8320600,person,PERSON-REGISTER,,,,"Vind, Sophie (1825–1901)","Datter af Kammerherre Chr. A.V. til Sanderumgaard og Bækkeskov, g. 1854 m. Friedrich (Fritz) Brun.",,,1825–1901,,
P8320800,person,PERSON-REGISTER,,,,"Vind, Sophus (1842–1913)","Søn af Kammerherre Chr. A.V., cand. jur. 1870, senere Besidder af Sanderumgaard og Bækkeskov, Kammerherre.",,,1842–1913,,
P8321200,person,PERSON-REGISTER,,,,"Vinding, Madam (død 1864)",tidligere Husholderske på Nørager.,,,1864,,
P8321400,person,PERSON-REGISTER,,,,"Vinding, Ingeborg (1686–1734)",g. 1714 m. Poul Vendelbo Løvenørn.,,,1686–1734,,
P8321600,person,PERSON-REGISTER,,,,"Visby, C. H. (1801–1871)",Sognepræst i Storehedinge.,,,1801–1871,,
P8321800,person,PERSON-REGISTER,,,,"Visby, Lauri Christian (1828–1889)","Søn af C.H.V., Bestyrer af en Papirfabrik i Granada, senere ansat hos L. J. Grøn og derefter Forretningsfører hos Burmeister & Wain.",,,1828–1889,,
P8323800,person,PERSON-REGISTER,,,,"Visby, Maria de Goncha Lopez, f. Guiparo (1834–1897)",g. 1855 m. Lauri Chr. V.,,,1834–1897,,
P8324200,person,PERSON-REGISTER,,,,"Vischer, Peter, den ældre (ca. 1460–1529)",Tysk Billedhugger.,,,1460–1529,,
P8324600,person,PERSON-REGISTER,,,,Visconti,Nizza 19.12.1869.,,,,,
P8324800,person,PERSON-REGISTER,,,,"Vissing, Kristian (1836–1908)",Forlagsboghandler i København 1860–1872.,,,1836–1908,,
P8325000,person,PERSON-REGISTER,,,,"Vitéz, Johan (1408–1472)","ungarsk Statsmand, Biskop og Kansler.",,,1408–1472,,
P8325200,person,PERSON-REGISTER,,,,"Vithusen, David (1808–1872)","Elev i Slagelse Skole, Student 1825, senere Hospitals- og Stadslæge i Aalborg.",,,1808–1872,,
P8325600,person,PERSON-REGISTER,,,,Vitzthum von Egersberg,"Friherre, Overhofmarskal, Weimar.",,,,,
P8325800,person,PERSON-REGISTER,,,,"Vliet, Anna Maria Christina van der (f. 1847)",Datter af J.L.v.d.V.,,,,,
P8326000,person,PERSON-REGISTER,,,,"Vliet, Anthonetta Bernardina van der, f. Hagedoorn (1820–1891)",g. 1846 m. J.L. v.d.V.,,,1820–1891,,
P8326200,person,PERSON-REGISTER,,,,"Vliet, Jacobus Leunis van der (1814–1851)",Redaktør af »de Tijd« i Haag (Boudewijn).,,,1814–1851,,
P8327000,person,PERSON-REGISTER,,,,Vogel,"Professor, »i Familie med Maleren Vogel von Vogelstein«, Wien 3.5.1872.",,,,,
