person_id,reg_id,tier,register_name,live_label,shared_pages,note
HCAP08353,Reg0112770,exact_name,"Schmidt, Joh. Chr.","Schmidt, Joh. Chr. (1797–1868)",1,
HCAP08354,Reg0112780,exact_name,"Schmidt, Johan David","Schmidt, Johan David (1799–1869)",1,
HCAP08355,Reg0112790,exact_name,"Schmidt, Johanne Elisabeth","Schmidt, Johanne Elisabeth (1853–1929)",7,
HCAP08356,Reg0112800,exact_name,"Schmidt, Julian","Schmidt, Julian (1818–1886)",1,
HCAP08357,Reg0112810,exact_name,"Schmidt, Karl","Schmidt, Karl (1844–1922)",4,
HCAP08358,Reg0112820,exact_name,"Schmidt, Lorentz Peter","Schmidt, Lorentz Peter",3,
HCAP08359,Reg0112830,exact_name,"Schmidt, P. V.","Schmidt, P. V.",1,
HCAP08360,Reg0112840,exact_name,"Schmidt, Rudolph","Schmidt, Rudolph (1836–1899)",12,
HCAP08361,Reg0112850,exact_name,"Schmidt, Thora, f. Sønderskou","Schmidt, Thora, f. Sønderskou (1822–1909)",0,
HCAP08362,Reg0112870,exact_name,"Schmidt, Valdemar","Schmidt, Valdemar (1836–1925)",0,
HCAP08363,Reg0112880,exact_name,"Schmidt, Wilhelm August","Schmidt, Wilhelm August (1837–1917)",1,
HCAP08364,Reg0112890,exact_name,"Schmidten, H. G. von","Schmidten, H. G. von (1799–1831)",1,
HCAP08365,Reg0112900,exact_name,"Schmitt, Aloys","Schmitt, Aloys (1788–1866)",1,
HCAP08366,Reg0112910,exact_name,Schmol,Schmol,1,
HCAP08367,Reg0112920,exact_name,"Schnack, Gustav","Schnack, Gustav (1839–1920)",1,
HCAP08368,Reg0112930,exact_name,"Schnakenburg, F. A.","Schnakenburg, F. A. (1819–1905)",1,
HCAP08369,Reg0112940,exact_name,"Schneekloth, Hans","Schneekloth, Hans (1812–1882)",1,
HCAP08370,Reg0112950,exact_name,Schneer,Schneer,1,
HCAP08371,Reg0112960,exact_name,"Schnegelsberg, Niels Heinrich","Schnegelsberg, Niels Heinrich (1810–1876)",1,
HCAP08372,Reg0112970,exact_name,"Schneider, Hortense","Schneider, Hortense (1838–1920)",5,
HCAP08373,Reg0112980,exact_name,"Schneider, Johan Ludvig","Schneider, Johan Ludvig (1809–1870)",3,
HCAP08374,Reg0112990,exact_name,"Schneider, Louis","Schneider, Louis (1805–1878)",2,
HCAP08375,Reg0113000,exact_name,"Schnell, Betty","Schnell, Betty (1850–1939)",13,
HCAP08376,Reg0113010,exact_name,"Schnell, Emma","Schnell, Emma (1810–1873)",1,
HCAP08377,Reg0113020,exact_name,"Schnepel, Eduard","Schnepel, Eduard",3,
HCAP08378,Reg0113030,exact_name,"Schnorr von Carolsfeld, Julius","Schnorr von Carolsfeld, Julius (1795–1872)",2,
HCAP08379,Reg0113040,name_and_signature,"Schnorr von Carolsfeld, Ludwig","Schnorr von Carolsfeld, Ludwig (1788–1853)",2,
HCAP08380,Reg0113050,name_and_signature,"Schnorr von Carolsfeld, Ludwig","Schnorr von Carolsfeld, Ludwig (1836–1865)",1,
HCAP08381,Reg0113060,exact_name,"Schober, Franz von","Schober, Franz von (1796–1882)",10,
HCAP08382,Reg0113070,exact_name,"Schober, Thekla von, f. von Gumpert","Schober, Thekla von, f. von Gumpert (1810–1897)",1,
HCAP08384,Reg0113090,exact_name,"Scholl, Anna","Scholl, Anna (1853–1896)",0,
HCAP08385,Reg0113110,exact_name,Scholten,Scholten,2,
HCAP08386,Reg0113120,exact_name,"Scholten, Casimir William von","Scholten, Casimir William von (1816–1876)",5,
HCAP08387,Reg0113130,exact_name,"Scholten, Peter von","Scholten, Peter von (1784–1854)",3,
HCAP08388,Reg0113140,exact_name,"Scholten, Poul Adam","Scholten, Poul Adam (1801–1874)",1,
HCAP08389,Reg0113150,exact_name,"Scholtz, E. W. von (død ca. 1866)","Scholtz, E. W. von (død ca. 1866)",3,
HCAP08390,Reg0113170,exact_name,"Scholtz Hermensdorff, Henry W. von","Scholtz Hermensdorff, Henry W. von (død 1893)",9,
HCAP08391,Reg0113180,exact_name,"Scholtz Hermensdorff, Trinidad von","Scholtz Hermensdorff, Trinidad von",3,
HCAP08392,Reg0113190,exact_name,"Schopenhauer, Adele","Schopenhauer, Adele (1797–1849)",1,
HCAP08393,Reg0113200,exact_name,"Schorn, Karl","Schorn, Karl (1802–1850)",1,
HCAP08394,Reg0113210,exact_name,"Schorn, Theodor","Schorn, Theodor (1796–1879)",2,
HCAP08396,Reg0113230,exact_name,"Schou, Frk.","Schou, Frk.",1,
HCAP08397,Reg0113240,name_and_overlap,Schou,Schou,1,
HCAP08398,Reg0113240,name_and_overlap,Schou,Schou,1,
HCAP08399,Reg0113240,name_and_overlap,Schou,Schou,1,
HCAP08400,Reg0113270,exact_name,"Schou, Carl Theodor Emil","Schou, Carl Theodor Emil (1817–1877)",1,
HCAP08401,Reg0113280,exact_name,"Schou, Carsten Mathias","Schou, Carsten Mathias (1814–1876)",0,
HCAP08402,Reg0113290,exact_name,"Schou, Cecilie, f. Crowe","Schou, Cecilie, f. Crowe (1829–1914)",2,
HCAP08403,Reg0113300,exact_name,"Schou, Christen Mandix","Schou, Christen Mandix (1805–1857)",1,
HCAP08404,Reg0113310,exact_name,"Schou, Halvor","Schou, Halvor (1823–1879)",0,
HCAP08405,Reg0113320,exact_name,"Schou, Henriette Jacobine Nicoline Hedvig, f. Thaulow","Schou, Henriette Jacobine Nicoline Hedvig, f. Thaulow (1821–1905)",1,
HCAP08406,Reg0113330,exact_name,"Schou, Jørgen Christian","Schou, Jørgen Christian (1803–1859)",1,
HCAP08407,Reg0113340,exact_name,"Schou, Maria","Schou, Maria (1826–1899)",1,
HCAP08408,Reg0113350,exact_name,"Schou, O. C. R.","Schou, O. C. R. (død 1878)",1,
HCAP08409,Reg0113360,exact_name,"Schouboe, Julie de","Schouboe, Julie de (1813–1911)",1,
HCAP08410,Reg0113370,exact_name,"Schougaard, Peter Christian Erhard","Schougaard, Peter Christian Erhard (1813–1883)",1,
HCAP08411,Reg0113380,exact_name,"Schoultz, Johanna von","Schoultz, Johanna von (1813–1863)",0,
HCAP08412,Reg0113400,exact_name,"Schousboe, Caroline, f. Permin","Schousboe, Caroline, f. Permin (1810–1885)",1,
HCAP08413,Reg0113410,exact_name,"Schousboe, Helene Margrethe, f. Bruun","Schousboe, Helene Margrethe, f. Bruun (ca. 1838–?)",4,
HCAP08414,Reg0113410,exact_name,"Schousboe, Helene Margrethe, f. Bruun","Schousboe, Helene Margrethe, f. Bruun (ca. 1838–?)",1,
HCAP08415,Reg0113410,exact_name,"Schousboe, Helene Margrethe, f. Bruun","Schousboe, Helene Margrethe, f. Bruun (ca. 1838–?)",2,
HCAP08416,Reg0113440,exact_name,"Schousboe, Otto","Schousboe, Otto (1834–1913)",4,
HCAP08417,Reg0113450,exact_name,"Schousboe, Peter Vilhelm","Schousboe, Peter Vilhelm (1809–1873)",0,
HCAP08418,Reg0113470,exact_name,"Schoustrup, Jens","Schoustrup, Jens (1826–1898)",1,
HCAP08419,Reg0113480,exact_name,"Schoustrup, Julie, f. Hagen","Schoustrup, Julie, f. Hagen (1838–1927)",1,
HCAP08420,Reg0113490,exact_name,Schouw,Schouw,3,
HCAP08421,Reg0113500,exact_name,"Schouw, Henning Johan Petersen","Schouw, Henning Johan Petersen (1788–1870)",1,
HCAP08422,Reg0113510,exact_name,"Schouw, Titus","Schouw, Titus (1834–1895)",2,
HCAP08424,Reg0113530,exact_name,"Schow, Georg","Schow, Georg (1810–1889)",1,
HCAP08425,Reg0113540,exact_name,"Schow, Ludvig Carl Christian Maximilian","Schow, Ludvig Carl Christian Maximilian (1827–1864)",1,
HCAP08426,Reg0113550,exact_name,"Schrader, L. F. G.","Schrader, L. F. G. (1786–1866)",1,
HCAP08428,Reg0113580,exact_name,"Schram (Skram), Gustav","Schram (Skram), Gustav (1802–1865)",3,
HCAP08429,Reg0113590,exact_name,"Schram, Orpheline","Schram, Orpheline (1845–1910)",2,
HCAP08430,Reg0113600,exact_name,"Schram, Peter","Schram, Peter (1819–1895)",18,
HCAP08431,Reg0113610,exact_name,"Schramm, Johann Heinrich","Schramm, Johann Heinrich (1810–1865)",1,
HCAP08432,Reg0113620,exact_name,"Schramm, Karl","Schramm, Karl (1827–1905)",1,
HCAP08433,Reg0113630,exact_name,"Schrøder, Charlotte, f. Westenberg","Schrøder, Charlotte, f. Westenberg (1786–1868)",1,
HCAP08434,Reg0113640,exact_name,"Schröder, Johan Henrik","Schröder, Johan Henrik (1791–1857)",7,
HCAP08435,Reg0113650,exact_name,"Schröder, Martin","Schröder, Martin (1811–1872)",1,
HCAP08436,Reg0113660,exact_name,"Schrøder, W.","Schrøder, W. (1828–1886)",2,
HCAP08437,Reg0113670,exact_name,"Schröder, Wilhelm","Schröder, Wilhelm (1808–1878)",1,
HCAP08438,Reg0113680,exact_name,"Schröder-Devrient, Wilhelmine, f. Schröder","Schröder-Devrient, Wilhelmine, f. Schröder (1804–1860)",4,
HCAP08439,Reg0113690,exact_name,"Schrødter, Adolf","Schrødter, Adolf (1805–1875)",1,
HCAP08441,Reg0113710,exact_name,Schubert,Schubert,0,
HCAP08442,Reg0113720,exact_name,"Schubert, Franz","Schubert, Franz (1797–1828)",4,
HCAP08443,Reg0113730,exact_name,"Schubert, Gotthilf Heinrich von","Schubert, Gotthilf Heinrich von (1780–1860)",1,
HCAP08444,Reg0113740,exact_name,"Schulenburg, Carl Otto Frederik von der, Rigsgreve","Schulenburg, Carl Otto Frederik von der, Rigsgreve (1801–1847)",0,
HCAP08445,Reg0113760,exact_name,"Schulin, to Komtesser","Schulin, to Komtesser (1844)",1,
HCAP08446,Reg0113770,exact_name,"Schulin, Christian Frederik, Greve","Schulin, Christian Frederik, Greve (1822–1873)",2,
HCAP08447,Reg0113780,exact_name,"Schulin, Elisabeth, Grevinde, f. Brown","Schulin, Elisabeth, Grevinde, f. Brown (1785–1851)",1,
HCAP08448,Reg0113790,exact_name,"Schulin, Johan Sigismund, Lensgreve","Schulin, Johan Sigismund, Lensgreve (1808–1880)",2,
HCAP08449,Reg0113800,exact_name,"Schulin, Julie, Komtesse","Schulin, Julie, Komtesse (1842–1918)",1,
HCAP08450,Reg0113810,exact_name,"Schulin, Sigismunda, Komtesse","Schulin, Sigismunda, Komtesse (1844–1923)",1,
HCAP08451,Reg0113820,exact_name,Schulthess,Schulthess,1,
HCAP08452,Reg0113830,exact_name,"Schultz, Frue","Schultz, Frue",1,
HCAP08453,Reg0113840,exact_name,"Schultz, A.","Schultz, A. (1797–1875)",1,
HCAP08454,Reg0113850,exact_name,"Schultz, Adolph Ludvig Gustav Philip","Schultz, Adolph Ludvig Gustav Philip (død 1845, 31 år gl.)",1,
HCAP08455,Reg0113860,exact_name,"Schultz, Chr. Wilh. Carl","Schultz, Chr. Wilh. Carl (1833–1909)",1,
HCAP08456,Reg0113870,exact_name,"Schultz, Henrich Wilhelm","Schultz, Henrich Wilhelm (1808–1855)",3,
HCAP08457,Reg0113880,exact_name,"Schultz, Johan Philip","Schultz, Johan Philip (1820–1887)",0,
HCAP08458,Reg0113890,exact_name,"Schultz, Robert","Schultz, Robert (1832–1894)",3,
HCAP08459,Reg0113900,exact_name,"Schultz, Theodor","Schultz, Theodor (1822–1883)",1,
HCAP08460,Reg0113910,exact_name,"Schultz, Theodora","Schultz, Theodora (1859–1946)",1,
HCAP08461,Reg0113920,name_and_overlap,Schulz,Schulz,1,
HCAP08462,Reg0113920,name_and_overlap,Schulz,Schulz,1,
HCAP08463,Reg0113920,name_and_overlap,Schulz,Schulz,1,
HCAP08464,Reg0113960,exact_name,"Schulz, Ferenc","Schulz, Ferenc (1838–1870)",1,
HCAP08465,Reg0113970,name_and_overlap,Schulze,Schulze,1,
HCAP08466,Reg0113970,name_and_overlap,Schulze,Schulze,1,
HCAP08467,Reg0113990,exact_name,"Schumacher, Carl Theodor","Schumacher, Carl Theodor (1799–1868)",2,
HCAP08468,Reg0114000,exact_name,"Schumacher, Dorothea Caroline Christiane","Schumacher, Dorothea Caroline Christiane (død 1876, 69 år gl.)",10,
HCAP08469,Reg0114010,exact_name,"Schumacher, H. C.","Schumacher, H. C. (1780–1850)",2,
HCAP08470,Reg0114020,exact_name,"Schumacher, Louise Caroline Marianne, f. Kochitzky","Schumacher, Louise Caroline Marianne, f. Kochitzky",1,
HCAP08471,Reg0114030,exact_name,"Schumacher, Marie","Schumacher, Marie (1824–1860)",1,
HCAP08472,Reg0114040,exact_name,"Schumacher, Wilhelm","Schumacher, Wilhelm",3,
HCAP08473,Reg0114050,exact_name,"Schumacher, William","Schumacher, William (1833–1908)",1,
HCAP08474,Reg0114060,exact_name,Schumann,Schumann,1,
HCAP08475,Reg0114070,exact_name,"Schumann, Clara, f. Wieck","Schumann, Clara, f. Wieck (1819–1896)",1,
HCAP08476,Reg0114080,exact_name,"Schumann, Marie","Schumann, Marie (1841–1929)",2,
HCAP08477,Reg0114090,exact_name,"Schumann, Robert","Schumann, Robert (1810–1856)",9,
HCAP08478,Reg0114100,exact_name,"Schwab, Gustav","Schwab, Gustav (1792–1850)",2,
HCAP08479,Reg0114110,exact_name,"Schwab, Johanne, f. Marcus","Schwab, Johanne, f. Marcus (1847–1915)",0,
HCAP08480,Reg0114130,exact_name,"Schwab, Siegfried","Schwab, Siegfried (1837–1880)",0,
HCAP08481,Reg0114140,exact_name,"Schwalbe, Ch.","Schwalbe, Ch. (død 1897)",1,
HCAP08482,Reg0114150,exact_name,"Schwanenfeld, Emma von, f. von Wilamowitz","Schwanenfeld, Emma von, f. von Wilamowitz (død 1876)",4,
HCAP08483,Reg0114160,exact_name,"Schwanenfeld, Friedrich von","Schwanenfeld, Friedrich von(1783–1855)",2,
HCAP08484,Reg0114170,exact_name,"Schwanenfeld, Marianne Johanne (Jenny) von","Schwanenfeld, Marianne Johanne (Jenny) von (1791–1867)",1,
HCAP08485,Reg0114180,exact_name,"Schwanenflügel, Emilie","Schwanenflügel, Emilie (ca. 1836–?)",0,
HCAP08486,Reg0114190,exact_name,"Schwanthaler, Ludwig von","Schwanthaler, Ludwig von (1802–1848)",2,
HCAP08487,Reg0114200,exact_name,"Schwartz, Athalia","Schwartz, Athalia (1821–1871)",9,
HCAP08488,Reg0114210,exact_name,"Schwartz, Ferdinand von","Schwartz, Ferdinand von (1813–1883)",2,
HCAP08489,Reg0114220,exact_name,"Schwartz, J. A.","Schwartz, J. A. (1820–1874)",1,
HCAP08490,Reg0114230,exact_name,"Schwartz, Marie Esperance von, f. Brandt","Schwartz, Marie Esperance von, f. Brandt (1818–1899)",14,
HCAP08491,Reg0114240,exact_name,"Schwartz, Otto","Schwartz, Otto (1822–1902)",1,
HCAP08492,Reg0114250,exact_name,"Schwartz, Thora Lovise, f. Kühl","Schwartz, Thora Lovise, f. Kühl (1816–1875)",1,
HCAP08493,Reg0114260,exact_name,"Schwartzkopf, C. F.","Schwartzkopf, C. F. (1817–1893)",2,
HCAP08494,Reg0114270,exact_name,"Schwarz, Berthold (ca. 1300)","Schwarz, Berthold (ca. 1300)",1,
HCAP08495,Reg0114280,exact_name,"Schwarzenberg, Carl, Fyrste","Schwarzenberg, Carl, Fyrste (1771–1820)",1,
HCAP08496,Reg0114290,exact_name,"Schwarzenberg, Felix, Fyrste","Schwarzenberg, Felix, Fyrste (1800–1852)",2,
HCAP08497,Reg0114300,exact_name,"Schweigaard, A. M.","Schweigaard, A. M. (1808–1870)",1,
HCAP08498,Reg0114310,exact_name,"Schweinfurth, Ernst","Schweinfurth, Ernst (1818–1877)",1,
HCAP08499,Reg0114320,exact_name,"Schwendler, Henriette von, f. Mützschefahl","Schwendler, Henriette von, f. Mützschefahl (1773–1853)",6,
HCAP08500,Reg0114330,exact_name,"Schwendler, Pauline von","Schwendler, Pauline von",1,
HCAP08501,Reg0114340,exact_name,"Schwerdgeburt, Charlotte Amalie","Schwerdgeburt, Charlotte Amalie (1795–1831)",1,
HCAP08502,Reg0114350,exact_name,"Schwerdtfeger, Christian Detlef","Schwerdtfeger, Christian Detlef",1,
HCAP08503,Reg0114360,exact_name,"Schwerin, Adelheid Emma Erdmuthe von, Grevinde, f. von Selchow","Schwerin, Adelheid Emma Erdmuthe von, Grevinde, f. von Selchow (1802–1883)",2,
HCAP08504,Reg0114370,exact_name,"Schyberg, Gustaf","Schyberg, Gustaf (1796–1874)",1,
HCAP08505,Reg0114380,exact_name,Schütte,Schütte,1,
HCAP08506,Reg0114390,name_and_overlap,Schytte,Schytte,1,
