vol,page,date,month,year,heading,text
VII,176,1866-08-25,August,1866,Løverdag 25,"176-01         Skrevne til Redacteurerne, jeg blev og klippede; ved Frokosten
176-02         med ham hans Fader og Broder var en »Courtier de
176-03         vins« Monsieur Camille Lacoste, engang intim Ven med
176-04         Madms: Schneider; da jeg kom hjem og havde hvilet en Times
176-05         Tid fik jeg Besøg af Frøken Roeder med en anden [5]
176-06         Dame og et Barn; Solen meget varm i Dag. Besøg af den
176-07         oldenborgske Consul. Kjøbt et Nummer af La Gironde
176-08         hvori staaer mit Besøg i Bordeaux. Amée bragte mig La Gironde,
176-09         Curriere de la Gironde, Journale de Bordeaux og la
176-10         Guienne; i alle fire Blade staae af ham anmældt min Ankomst; [10]
176-11         han gik med mig i den offentlige Have hvor jeg mellem
176-12         Blomsterne fandt mange Bekjendtere fra Portugal og
176-13         Danmark. En ganske lille Pige kom og vilde give mig den
176-14         eneste Blomst hun havde. Spiiste til Middag hos Aimée, med
176-15         ham, hans Fader og Broder; der paa gik vi hen i Operaen [15]
176-16         hvor jeg saae to Acter af Les musquetair de la reine; jeg
176-17         morede mig ikke; var oppe i Logen hos Generalen der præsenterede
176-18         mig sin Datter fra Paris og indbød mig til sig imorgen
176-19         Middag, men jeg skal paa Landet til Kirsteins Moder.
176-20         Forærede min Udgangs Billet til Kelneren. [20]"
VII,176,1866-08-26,August,1866,Søndag 26.,"176-21     Søndag 26. Meget varmt. Sendt Brev til Robert Watt, deri
176-22         Udklippet af de fire Journaler som omtale mit Ophold her.
176-23         Igaar Visit af General Daumas. Lyst til at blive et Døgn i
176-24         Paris. — Klokken ½4 kjørt med Rasmussen og Scholler ud
176-25         til Kirsteins Moder, der har sit Landsted ½ Miil herfra paa [25]
176-26         den anden Side Floden; der var Cypresser og Magnolietræer
176-27         i Haven; stor Udsigt til Bordeaux. En Capitain Michelsen
176-28         (Koffardicapitain) var til Middag og lovede at tage min"
VII,177,1866-08-26,August,1866,Søndag 26.,"177-01         Kappe og Bøger hjem. Kom hjem Klokken henimod 10 og
177-02         fik da Visit af Amée og........"
VII,177,1866-08-27,August,1866,Mandag 27.,"177-03     Mandag 27. Varmt! Fik til Reisen sendt fra Kirstein en
177-04         Flaske Portviin. Gik med Amé til Generalen og spiiste med
177-05         denne, Sønnen og Datteren en stor Frokost med Champagne. [5]
177-06         Gik saa til Rasmussen fulgt af Aimé; her kom den unge
177-07         Jørgensen og bragte mig 500 Frank. Fik Brev fra Eduard
177-08     Collin og Jonas sendt over Lissabon fik Brev fra Eduard og
177-09     Jette sendt lige her til Bordeaux; deri Brev fra Fru Serre og
177-10         fra Frøken Heinke. — Besøg af gamle Jørgensen var ude at [10]
177-11         kjøbe Skjorter der sidde snevert og slet. Middag paa Restauration
177-12         med Rasmussen; gik henimod otte med ham til Amée
177-13         hvor vi vare en Deel Venner sammen, der taltes, blev læst
177-14         og musiseret; jeg lovede at blive i Bordeaux endnu imorgen
177-15         over. [15]"
VII,177,1866-08-28,August,1866,Tirsdag 28,"177-16     Tirsdag 28 Sovet bedre end igaar Nat. Brev fra Frøken
177-17     Bjerring, sendt over Lissabon. Spiist Frokost hos Amée og
177-18         hans Fader; jeg maatte endnu klippe en Deel. Lovede at
177-19         skrive ham til. I Hotellet stor Regning. Gad ikke gaae i
177-20         Theatret, dovnede hjemme og iseng Klokken 9½. [20]"
VII,177,1866-08-29,August,1866,Onsdag 29.,"177-21     Onsdag 29. Oppe Klokken 7; det blev stærk Regn; lidt
177-22         over 9 tog jeg fra Hotellet; Rasmussen kom for at ledsage
177-23         mig; kort før kom endnu Brev fra Georg O Neill og deri
177-24         Brev fra Hammerich i Paris. Han og Skandinaverne venter
177-25         mig i Paris; hans Brev der ikke nævner Kolera, formindskede [25]
177-26         en Deel min Frygt. Det er imidlertid nu saa koldt og regnfuld
177-27         at jeg formeligt følte Kulde. Kom forbi det Slot hvor"
VII,178,1866-08-29,August,1866,Onsdag 29.,"178-01         Abelkader havde siddet fanget, det saae skummelt og gammelt
178-02         ud. Klokken 6 var vi i Blois, man anbefalede Hotel
178-03         d'Angleterre paa Qu[a]ien. Vi kjørte forbi Hotel Blois hvor
178-04         jeg tidligere har boet med Jonas; d' Angleterre ligger tæt ved
178-05         Loire; det var daarligt Table d'hote Alt koldt, uden Snittebønnerne, [5]
178-06         den eneste Ret jeg ønskede kold; fik et net Værelse
178-07         paa første Sal med Altan i hele Husets Længde tæt ved
178-08         Broen over Scenen. Gik da det var mørkt ned i [Byen] saae
178-09         Qu[a]ien der var forvandlet til Bazar, Boutik ved Boutik;
178-10         Alt forførte ved sin Billighed til at kjøbe. Der var Gjøglere, [10]
178-11         vilde Dyr og Panoramer. En tyk Dame slog paa Tromme jeg
178-12         havde ondt af hende. En Familie fremviste en Boa-Slange
178-13         Konen saa bleg og forsulten ud. Jeg havde ondt af de Mennesker
178-14         og tænkte paa hvor lyk[ke]ligere jeg var stillet; jeg gik
178-15         op i en Caffee, her kom en ung Mand og en ung Pige, i Trichot [15]
178-16         og Svømmebuxer og sloge Kolbøtter. Der vare flere
178-17         unge Soldater, de teede sig derved, med Takt og Fiinhed,
178-18         der var ingen Raahed, uagtet den hele Situation indbød dertil;
178-19         en noget ældre Pige varter mig op, hun synes meget indsmigrende
178-20         roser min Prononc[i]ation, siger jeg maa ikke [20]
178-21         reise imorgen, hun er næsten lidt fordægtig. Maanen er
178-22         skjult bag Skyerne, men under disse er Luften klar og lys,
178-23         den skinner paa Floden, hvor Lysene fra Husene blinke;
178-24         nede gaar Tappenstregen, Folk vandre til Bazaren, her er
178-25         ganske interesant. [25]"
VII,178,1866-08-30,August,1866,Torsdag 30.,"178-26     Torsdag 30. Skjæren i Maven. Gik op til det gamle Slot;
178-27         det er komplet Thorvaldsen der rider over Porten. Luften"
VII,179,1866-08-30,August,1866,Torsdag 30.,"179-01         meget afkjølet; Henimod eet fra Blois. Klokken fem kom vi til
179-02         Paris; jeg fik mit Tøi og kjørte til Gran Hotel, kom op i
179-03         fjerde Etage ud til Gaarden en lille Stue for 4½ Frank, den
179-04         byttede jeg om for et Værelse ligeoverfor ud til Gaden hvor
179-05         jeg seer en Stump af Boulewarden. Gik saa til Palais royal og [5]
179-06         spiiste for 3 Frank til Middag og drak extra god rød Viin;
179-07         Opvarteren kjendte mig, gik saa hen at kjøbe Nødvendigheder,
179-08         de Ordensbaand jeg ikke troer at kunne erholde i Kjøbenhavn
179-09         det var 7 Frank. Jeg har nu paa hele denne Reise
179-10         været hidset paa at besøge Fruentimmer hvor træt jeg var [10]
179-11         besluttede jeg dog at see denne Slags; gik op i et Huus; der
179-12         kom en Dame som solgte Menneske Kjød, fire Fruentimmer
179-13         traadte op for mig, den yngste var sagde de atten Aar; jeg
179-14         bad hende blive; hun var saa godt som i bare Særk; jeg havde
179-15         saa ondt af hende. Jeg betalte Madammen 5 Frank, gav hende, [15]
179-16         da hun bad mig derom 5 Frank, men gjorte ikke Noget; saae
179-17         kun paa det stakkels Barn der aldeles blottede sig og syntes
179-18         forundret over at jeg kun saae paa he[nde]"
VII,179,1866-08-31,August,1866,Fredag 31.,"179-19     Fredag 31. Regnveir. Været hos min sædvanlige Barbeei
179-20         og sædvanlige Restaurateur hvor man kjendte mig. Et Øieblik [20]
179-21         lidt Kolerafrygt. Mange pariser Tanker, det er godt jeg
179-22         strax tager afsted. Kjødet er skrøbeligt. Kjørte til Banegaarden
179-23         Klokken fire en Qvart; her traf jeg Alexander Dumas
179-24         og hans Datter, vi talte sammen, han skulde paa Jagt; der
179-25         var en Masse af Jagtherrer og hylende Hunde. Den Vrimmel [25]
179-26         og at Tøiet gaar rigtigt synes ubegribeligt. I Vognen var en
179-27         ældre Herre til Lütich han græd meget. en ung Franskmand
179-28         fulgte med til seent paa Aftenen. Der var flere Ophold og"
VII,180,1866-08-31,August,1866,Fredag 31.,"180-01         lange da vi forlod den franske Grændse; jeg havde en halv
180-02         Høne med, og en Flaske Portviin. Der var Kolera i St Qventin
180-03         og de fleste Byer vi passerede."
VII,180,1866-09-XX,September,1866,,180-04     September
VII,180,1866-09-01,September,1866,Løverdag 1ste.,"180-05     Løverdag 1ste. Klokken 5 kom vi til Cøln; jeg tog ind i [5]
180-06         Hotel du Nord, drak Kaffe, gik iseng og sov til Klokken 9.
180-07         Saae Domkirken; drev om i Staden, hvor Raadhuset og flere
180-08         med Taarne smykkede Bygninger give en Slags Physionomi
180-09         En dansk Hr Bories med Kone, fra Engeland traf jeg her i
180-10         Hotellet. Paa Gaden saae jeg hjemdragende preusiske Soldater. [10]
180-11         Her er lidt Cholera i Cøln. Spadseret om Aftenen."
VII,180,1866-09-02,September,1866,Søndag 2den.,"180-12     Søndag 2den. Oppe Klokken 5. Kjørte allerede fra Hotellet
180-13         Klokken 6. Maatte betale for to Nætter uagtet jeg kun
180-14         havde været der 23 Timer, men havde lagt mig om Morgenen
180-15         paa Sengen. Ventede 1½ Time paa Banegaarden. Da [15]
180-16         vi kom afsted savnede jeg de ℔ Sterling 1,2, eller 3, jeg havde
180-17         svøbt ind i Papiir det forstemte mig. Traf i Vognen en Tydsker
180-18         der havde boet paa Langeland, dernæst en dansk Hr
180-19         Meyer fra Syd-Amerika, samt en Berliner, Søn af en Læge;
180-20         da man hørte mit Navn, lyste deres Øine, jeg trykkede deres [20]
180-21         Haand. — Vi fulgtes til Hanover hvor jeg tog ind i Hotel d
180-22         Europe, fik en god Middag og skrev til Kelneren i Cøln
180-23         om mine der muligviis glemte Penge."
VII,180,1866-09-03,September,1866,Mandag 3.,"180-24     Mandag 3. Laae i Sveed og havde Tandpine, prøvede med
180-25         Eau de Cologne, ogsaa med koldt Vand; det var en daarlig [25]"
VII,181,1866-09-03,September,1866,Mandag 3.,"181-01         Nat og udenfor Regn, saa at mit Gulv flød. Klokken elleve
181-02         med Banetoget. Der var en Herre fra Göttingen der vidste
181-03         god Besked med Historie, en Jødefamilie fra Hamborg; da
181-04         vi i Harburg skiltes bad hun mig om mit Navn og syntes
181-05         henrykt. Kom halv 6 til Hotel d'Europe havde i Omnibussen [5]
181-06         glemt min Plaidt som jeg dog strax fik; gik ned at spise
181-07         Middag og traf der den blonde Levetzau, som spurgte hvorledes
181-08         det stod til i Danmark, jeg sagde at jeg kom fra Lissabon;
181-09         han vilde have mig med i Thaliatheater, hvor de gave
181-10         »Namenlosen«; drev gjennem Schweizergasse og saae de [10]
181-11         vilde Fugle i Buur og var strax hjemme for at hvile ud. Det
181-12         regner, det er koldt, det er aldeles nordisk Efteraar. To Studenter
181-13         fra Coimbra en Luftning fra Portugal, er min nyeste
181-14         Bog."
VII,181,1866-09-04,September,1866,Tirsdag 4,"181-15     Tirsdag 4 Regn og Solskin; iiskold Blæst. Gik til Henriques, [15]
181-16         der var aldeles tillukket, rimeligviis ere de paa Landet.
181-17         Gik til den danske Consul Pontopidan, der boer Neuburg
181-18         No 6; han var i Jylland; jeg traf en Søn af Alsing i
181-19         Altona, han var saa uklog at fortælle at Koleraen i de sidste
181-20         Dage i Hamborg var betydeligt taget til. Jeg blev imidlertid [20]
181-21         ikke videre afficeret; spiiste godt til Middag og tog den
181-22         bedste Viin, drev om ved Alsteren; modstaae onde Lyster og
181-23         gik tidlig iseng."
VII,181,1866-09-05,September,1866,Onsdag 5.,"181-24     Onsdag 5. Oppe Klokken halv fem; drak ikke Kaffe, men
181-25         et Glas Portviin, fik en særdeles stor Regning og kjørte nu til [25]
181-26         Altona Banegaard. Visitationen let; talte med Banedirecteuren
181-27         som kjendte mig; kjørt i Regn og Rusk til Hadersleben
181-28         hvor jeg kom i Diligense med en Hr Olsen fra Fredericia,"
VII,182,1866-09-05,September,1866,Onsdag 5.,"182-01         der havde endt en Tour i Harzbjergene; hans første
182-02         Reise; vi fik ind til os en slesvisk Hestehandler. Klokken
182-03         manglede nogle Minutter i fem om Aftenen da vi naaede
182-04         Kolding, det blev for seent at gaae med Dampskibet der
182-05         Klokken fem tager afsted; tog derfor ind hos Gjestgiver [5]
182-06         ........ ligeover for den eiendommelige Agent Wissings
182-07         Huus. Da jeg spiiste paa mit Værelse, kom til anden Ret en
182-08         ung Dame og vartede mig op; jeg spurgte om hun var Datteren
182-09         i Huset, hun sagde nei, hun var med sin Familie her,
182-10         de ventede paa Dampskibet Skjold, der gik til Jylland; hun [10]
182-11         havde bedet Pigen om hun maatte bringe Maden ind; thi
182-12         hun kjendte alle mine Skrifter og holdt saa meget af disse.
182-13         Jeg talte noget med hende og da jeg senere leverede Pigen
182-14         til hende en Green af Venushaar fra Portugal, kom en ældre
182-15         Dame og bad om den unge Pige maatte komme ind og [15]
182-16         Takke; hun bragte mig da et stemningsfuld Digt skrevet i
182-17         Krigens tunge Dage. Hun heed........ Lytzen. Tidlig og
182-18         træt iseng."
VII,182,1866-09-06,September,1866,Torsdag 6.,"182-19     Torsdag 6. Solskin; tilmorgen kom en ung Mand, vist en
182-20         Handlende, han boede ligeoverfor, han vilde hilse paa mig [20]
182-21         og sige mig velkommen. Klokken halv 11 skulde Skibet gaae;
182-22         der kom ingen Omnibus, man sagde at den kom aldeles sikkert,
182-23         bad mig rolig vente; hen imod ¾ var den endnu ikke og
182-24         Karlen mældte den var kjørt fra Posthuset til Skibet og glemt
182-25         Hotellet; nu gik det i Gallop; jeg var lynende gal; vi saae [25]
182-26         Dampskibet ryge, parat til Affart, Omnibussen kom tilbage,
182-27         jeg skjændte, vor Tøi kom paa den, Skipperen skjændte,"
VII,183,1866-09-06,September,1866,Torsdag 6.,"183-01         hovedkuls kom vi ombord og det generede mig meget der
183-02         skulde see efter mit Tøi at en Hr Saxild vilde presentere mig
183-03         for sin Svigerfader »som ogsaa skrev Vers«. Jeg var varm,
183-04         Vinden kold, det gik afsted; endelig naaede vi Middelfarth
183-05         i mere stille Veir og smukt Solskin; paa Banegaarden bød en [5]
183-06         Lieutenant Madsen mig velkommen han havde som Bogtrykkerdreng
183-07         bragt mig Correctur, sagde han. Jeg saae Frøken
183-08         Castenskjold fra Skjelskjør der fortalte mig at Luzie
183-09         Scavenius var blevet forlovet med Helten fra Düppel Lieutenant
183-10         Carstenskjold fra Borreby. Kom til Odense og tog ind [10]
183-11         paa Postgaarden, der syntes at fremhæves som bedst. Verten
183-12         blev glad ved at see mig og trættede mig næsten ved Konversation,
183-13         endelig blev han kaldet bort: undskyld! sagde han.
183-14         Gik til Biskop Engelstoft der med Frue og Børn glade tog
183-15         mod mig. Bispen gik med mig ud af Munkemølle forbi [15]
183-16         det lille Sted hvor mine Forældre tidligere have boet. Møllen
183-17         var nu ny; Munkemose en smuk Eng; vi gik over Nonnebakken
183-18         til den nye Deel af Byen hvor Stiftamtmand Unsgaard
183-19         boer; ham og hans Frue besøgte vi; jeg gik nu hjem
183-20         hvor jeg fik Vesit af en Boghandler Hansen der boede i Viinhandler [20]
183-21         Christensens Gaard og i samme en Kjøbmand Larsen
183-22         Søn af min gamle Vertinde i Nyhavn; jeg lovede at besøge
183-23         dem."
